154.57262,5.9997606,886.4531,-437.71512,568.3903,-27,565994
-192.41531,-28.611149,985.4298,-485.1984,449.16278,-20,741636
899.02167,10.10722,-187.40308,755.40375,694.414,-40,986122
-892.3975,12.408606,-258.72168,-541.6884,-932.8434,-16,276909
